age,gender,height,weight,activity_type,weight_category,calories
67,Male,172.5,99.2,Cycling,Obese,1566
50,Female,153.9,53.2,Gym,Normal,2348
33,Female,184,82.1,Walking,Normal,2223
20,Male,145,90.6,Gym,Obese,1322
21,Female,176.7,90.1,Cycling,Overweight,1679
36,Male,170.3,67.7,Gym,Normal,2182
35,Male,145.1,45.5,Walking,Normal,2027
29,Male,174.3,45.7,Gym,Underweight,2598
22,Female,175.8,67.3,Walking,Normal,2298
20,Female,165.3,74.7,Cycling,Overweight,1749
64,Female,181.8,46.7,Walking,Underweight,2468
39,Female,146.5,98.7,Gym,Obese,1409
45,Female,148,71.1,Gym,Obese,1468
61,Male,177.8,46.7,HIIT,Underweight,2784
25,Male,159.6,80.4,Running,Obese,1567
56,Female,148.8,53.6,Gym,Normal,2278
51,Female,147.8,80.6,Cycling,Obese,1367
56,Male,160.5,73.5,Cycling,Overweight,1892
69,Male,167.2,99.8,HIIT,Obese,1435
53,Male,159,45.1,Yoga,Underweight,2473
65,Female,164.2,55.1,Running,Normal,2006
25,Male,175.3,53.7,Yoga,Underweight,2400
24,Female,176.3,45.8,Running,Underweight,2426
25,Male,181.1,66.2,Running,Normal,2171
18,Male,145.1,54.3,Walking,Overweight,1795
63,Male,156.1,68.7,HIIT,Overweight,1753
37,Male,178.4,83.6,HIIT,Overweight,1633
21,Female,174.2,95.3,HIIT,Obese,1583
42,Female,165.6,76.3,Cycling,Overweight,1887
53,Male,172,74.3,Walking,Overweight,1683
69,Female,169.3,79.8,HIIT,Overweight,1816
62,Male,146.9,87.4,HIIT,Obese,1536
51,Male,153.4,95.8,Yoga,Obese,1373
64,Male,175.6,94.4,Running,Obese,1412
52,Female,179,70.3,Yoga,Normal,2215
42,Female,161.3,76.9,Cycling,Overweight,1649
67,Male,145.6,85.8,Yoga,Obese,1564
46,Female,164.5,58.7,Walking,Normal,2263
28,Male,154.5,59.3,Running,Normal,2159
33,Male,175.3,69,HIIT,Normal,2268
37,Female,148.9,87.6,HIIT,Obese,1537
64,Male,155.4,74.5,Running,Obese,1639
19,Female,155.9,66.1,Yoga,Overweight,1999
49,Male,164,78.5,HIIT,Overweight,1775
70,Male,150.7,78.8,HIIT,Obese,1369
60,Male,152.2,88.2,Walking,Obese,1410
35,Male,175.9,92.4,Cycling,Overweight,1621
35,Male,169.6,48.6,Running,Underweight,2466
54,Male,154.9,81.5,Walking,Obese,1665
62,Female,174.5,57.5,Yoga,Normal,2153
37,Male,165.7,67.1,Yoga,Normal,2328
24,Female,177.1,71.4,Gym,Normal,2271
46,Male,150.8,90.6,Cycling,Obese,1619
24,Male,145.9,79.5,Gym,Obese,1533
56,Male,146.3,47,HIIT,Normal,2256
38,Male,161,99.6,Running,Obese,1344
41,Male,170.9,65.3,Cycling,Normal,2238
49,Male,171.8,81.1,Gym,Overweight,1860
53,Female,166.6,73,Running,Overweight,1661
61,Male,171.3,67.5,Walking,Normal,2199
69,Female,160.4,47.2,Cycling,Underweight,2783
43,Female,168.7,93.5,Gym,Obese,1683
37,Female,156.6,77.4,Gym,Obese,1300
36,Female,183.6,53.3,Yoga,Underweight,2523
53,Male,178.7,45.2,Yoga,Underweight,2569
21,Female,157.2,74.4,Yoga,Obese,1546
39,Female,173,85.6,Gym,Overweight,1999
24,Female,168.5,54,Cycling,Normal,2286
36,Male,159.6,51.2,Gym,Normal,2295
57,Female,157.9,79.5,Walking,Obese,1440
58,Female,158.1,91.2,Yoga,Obese,1623
64,Male,151.4,92.8,Gym,Obese,1526
19,Male,164,63.6,HIIT,Normal,2140
24,Female,154.8,79,Cycling,Obese,1327
62,Female,154.5,81.4,HIIT,Obese,1451
55,Female,149.1,65.4,Running,Overweight,1941
35,Male,180.2,46.5,Running,Underweight,2713
68,Male,155.3,62.3,Gym,Overweight,1925
34,Female,183.3,59.5,Running,Underweight,2543
65,Male,162.1,99.2,Walking,Obese,1307
69,Male,169.5,61,Cycling,Normal,2381
41,Female,183,59.5,Walking,Underweight,2629
20,Male,147.3,56.7,Gym,Overweight,1701
33,Female,183.3,45.9,Walking,Underweight,2403
43,Female,167.3,91,Walking,Obese,1417
31,Male,165.3,63.8,Walking,Normal,2171
51,Female,176.4,84.3,Cycling,Overweight,1686
30,Male,183.5,87.3,Gym,Overweight,1826
36,Female,160.1,74.3,Gym,Overweight,1867
40,Female,180.7,63.7,Running,Normal,2051
44,Female,161.6,69.2,Running,Overweight,1973
39,Female,158.7,86.5,HIIT,Obese,1500
21,Male,178.3,50.6,Walking,Underweight,2723
40,Male,149.7,80.3,Running,Obese,1457
41,Female,149,76.9,HIIT,Obese,1634
33,Female,180.7,51,Running,Underweight,2785
35,Male,183.5,54.9,Cycling,Underweight,2508
50,Female,151.5,60,Gym,Overweight,1969
32,Female,156.8,67,Running,Overweight,1889
19,Male,145.4,74.5,Running,Obese,1325
28,Female,158.3,77.4,Cycling,Obese,1631
20,Female,162,96,Cycling,Obese,1312
45,Male,170.1,86.4,Yoga,Overweight,1743
65,Female,159.6,53.3,Yoga,Normal,2122
22,Male,150.1,55.4,Walking,Normal,2080
64,Female,158,56.4,Gym,Normal,2315
29,Male,180.5,50.4,Yoga,Underweight,2566
22,Female,153.7,85,HIIT,Obese,1547
18,Male,176.8,86.7,Gym,Overweight,1746
69,Female,179.7,77.8,Gym,Normal,2338
55,Female,164.6,67.6,Walking,Normal,2204
37,Female,161.2,71.5,Running,Overweight,1689
51,Female,182.5,79.5,Cycling,Normal,2288
63,Male,154.2,48.4,Walking,Normal,2113
24,Female,148.1,71.1,Cycling,Obese,1381
30,Female,146.3,51.4,HIIT,Normal,2293
58,Female,184.9,72.8,Running,Normal,2311
37,Female,157,53.1,Cycling,Normal,2240
39,Female,183.5,50.3,Running,Underweight,2541
40,Male,163.5,59.1,HIIT,Normal,2186
21,Male,175.8,70.3,Running,Normal,2398
63,Female,165.4,61.6,Walking,Normal,2185
43,Female,164.5,59.7,Running,Normal,2228
54,Male,148.1,76,Running,Obese,1433
47,Female,166.3,99.6,Yoga,Obese,1557
25,Female,171.6,93.5,Cycling,Obese,1697
66,Female,152.9,48.8,Running,Normal,2070
52,Female,165.9,73.9,Gym,Overweight,1929
28,Female,160.8,76.9,Gym,Overweight,1703
50,Female,147.9,57.7,Cycling,Overweight,1961
22,Male,160.3,46.7,Walking,Underweight,2663
49,Male,152.9,63.5,Running,Overweight,1698
44,Male,183.7,64.6,Gym,Normal,2192
62,Male,150.2,68.7,Gym,Obese,1438
53,Female,181.8,72.9,Walking,Normal,2213
60,Female,157.3,76.2,Walking,Obese,1560
56,Female,173.6,45.2,Gym,Underweight,2725
68,Female,184.1,98.6,Yoga,Overweight,1915
25,Male,161.7,96.7,HIIT,Obese,1508
50,Female,169.6,48.9,Cycling,Underweight,2655
21,Female,169.6,60.5,Cycling,Normal,2020
36,Female,174.3,75.1,Cycling,Normal,2123
63,Female,149.6,67.3,Yoga,Obese,1366
32,Male,151.8,87.1,Yoga,Obese,1696
41,Female,161.4,86.1,Running,Obese,1641
27,Female,152.8,74.6,Walking,Obese,1338
66,Female,167.9,94.3,Cycling,Obese,1585
38,Male,182.9,45.9,Gym,Underweight,2600
32,Male,178.9,85.9,Running,Overweight,1943
50,Female,158.3,66.6,Yoga,Overweight,1924
57,Female,164.1,81.6,Running,Obese,1673
50,Male,179.2,54,Yoga,Underweight,2453
26,Male,161.1,50.4,Yoga,Normal,2162
51,Male,167.6,47.1,Gym,Underweight,2723
67,Female,179,91.2,Walking,Overweight,1622
45,Female,146.1,88.1,HIIT,Obese,1643
38,Female,172.1,64,Gym,Normal,2341
63,Male,180.4,85.3,Yoga,Overweight,1807
59,Male,159.2,99,Walking,Obese,1549
51,Female,174.5,98.1,HIIT,Obese,1648
53,Male,181.8,46.5,Cycling,Underweight,2520
21,Female,155.7,65.9,Gym,Overweight,1778
58,Male,154.9,95.9,Walking,Obese,1484
57,Male,148.3,56.8,Walking,Overweight,1816
51,Male,147.6,85.8,Cycling,Obese,1391
36,Male,158.3,45.3,Cycling,Underweight,2688
67,Female,158.9,81.5,Cycling,Obese,1380
46,Male,164.5,68,Walking,Overweight,1637
40,Male,175.3,71.8,HIIT,Normal,2365
46,Female,178.9,95.8,Walking,Overweight,1639
32,Male,184.7,94.7,Running,Overweight,1813
27,Male,179.6,84.8,Walking,Overweight,1683
58,Female,172.6,79.2,HIIT,Overweight,1822
41,Female,162.4,84.5,Running,Obese,1411
67,Male,167.3,95.6,Running,Obese,1700
57,Male,147.7,48.5,Yoga,Normal,2316
66,Female,160.8,45.1,Yoga,Underweight,2757
42,Male,145.2,47.5,HIIT,Normal,2141
37,Female,180.7,59.4,Gym,Underweight,2764
23,Female,174.6,46.9,Yoga,Underweight,2729
55,Male,170.8,97.3,HIIT,Obese,1573
29,Male,162.9,50.6,HIIT,Normal,2335
55,Male,148.6,56.9,HIIT,Overweight,1823
43,Female,174.1,90,Walking,Overweight,1935
61,Male,176.2,75.5,Yoga,Normal,2383
27,Male,176.4,71,HIIT,Normal,2139
39,Male,150,66.7,Walking,Overweight,1952
57,Female,165.8,95.4,Yoga,Obese,1540
20,Male,155.9,93.8,HIIT,Obese,1399
67,Male,158,53.6,Cycling,Normal,2209
21,Male,154,55.6,Yoga,Normal,2304
35,Female,176.9,94.7,Running,Obese,1544
68,Female,167.8,67.1,Walking,Normal,2052
56,Female,153.7,89.2,Walking,Obese,1533
67,Male,152.5,90.3,Gym,Obese,1520
29,Male,163.7,73.3,Yoga,Overweight,1778
61,Male,165.7,59.3,Yoga,Normal,2306
41,Male,182.8,47.1,Cycling,Underweight,2678
40,Male,176.3,79.3,Gym,Overweight,1799
59,Male,147.1,70.5,Walking,Obese,1596
68,Female,165.7,97.1,Running,Obese,1458
70,Female,184.2,51.4,Cycling,Underweight,2616
67,Male,155,54.7,Running,Normal,2390
33,Male,166.5,49.8,Gym,Underweight,2496
57,Female,163.8,47.3,HIIT,Underweight,2501
42,Male,182.8,52.7,Cycling,Underweight,2516
41,Male,170.9,99.5,Cycling,Obese,1641
44,Male,180.3,45.6,Walking,Underweight,2556
23,Male,149.3,96.2,HIIT,Obese,1450
37,Male,157.5,67.6,Cycling,Overweight,1624
58,Male,153.9,58.3,Yoga,Normal,2049
43,Male,179.1,74.8,Cycling,Normal,2166
68,Female,150.3,49.5,Walking,Normal,2095
33,Male,162.9,90.8,Yoga,Obese,1391
43,Male,179.3,53.9,Running,Underweight,2715
24,Female,168,82.3,Gym,Overweight,1982
30,Male,183.7,81.9,HIIT,Normal,2081
67,Male,166.3,71.6,Cycling,Overweight,1809
68,Female,171.7,51.5,Yoga,Underweight,2441
63,Male,169.1,60.3,Running,Normal,2305
30,Male,147.9,80,Walking,Obese,1488
45,Female,166.3,55.8,Running,Normal,2132
31,Female,146.7,75,Walking,Obese,1588
46,Male,181.6,74.6,Cycling,Normal,2209
43,Male,169.8,78.4,Walking,Overweight,1948
55,Male,159.5,56.2,Cycling,Normal,2382
42,Female,146.2,66.7,Gym,Obese,1530
24,Male,182.2,59.3,Running,Underweight,2524
44,Female,177.9,57.1,Cycling,Underweight,2538
52,Male,150.6,67.1,Running,Overweight,1960
20,Male,184.1,85.8,Walking,Overweight,1604
24,Male,158.2,98.3,Gym,Obese,1517
45,Male,155.5,66.3,Gym,Overweight,1756
68,Female,176.8,71.1,Yoga,Normal,2211
52,Female,165.5,68.8,HIIT,Overweight,1624
40,Male,180.6,63.4,Cycling,Normal,2072
30,Female,171.2,77.8,Cycling,Overweight,1992
38,Male,177.3,97.2,Walking,Obese,1670
24,Female,164.8,87.4,Cycling,Obese,1559
67,Male,160.2,93.4,Cycling,Obese,1431
42,Male,149.6,52.8,HIIT,Normal,2105
47,Female,154.2,97.8,Gym,Obese,1526
18,Female,146.5,63.6,Walking,Overweight,1763
60,Male,166.7,48.1,Yoga,Underweight,2549
66,Female,165,69.2,HIIT,Overweight,1661
30,Female,147.7,90.8,Yoga,Obese,1418
25,Male,145.1,63.1,Cycling,Overweight,1752
65,Male,145.8,92.8,Walking,Obese,1327
59,Female,157.8,91.8,Cycling,Obese,1470
25,Female,172.2,75.5,Walking,Overweight,1646
50,Female,174.7,57.5,Walking,Normal,2149
66,Male,169.9,84.2,Cycling,Overweight,1855
21,Male,159.6,68,Running,Overweight,1934
42,Female,168.4,62.6,Walking,Normal,2205
64,Female,184.9,46.5,Yoga,Underweight,2495
46,Male,172,66,Running,Normal,2092
30,Male,170.9,81.3,HIIT,Overweight,1751
30,Female,183.8,55.8,Gym,Underweight,2732
23,Male,173.3,65.6,Yoga,Normal,2071
29,Female,157.5,73.2,HIIT,Overweight,1763
32,Male,177.9,87.6,Gym,Overweight,1841
49,Male,176.2,61.4,Running,Normal,2332
66,Male,176.9,55.9,Cycling,Underweight,2700
54,Male,156.3,65.9,Gym,Overweight,1790
22,Male,165.8,68.7,Gym,Normal,2105
57,Female,179.6,72,HIIT,Normal,2207
55,Female,157,95.4,Gym,Obese,1650
18,Female,145.1,56.8,Running,Overweight,1636
39,Male,182,55.6,Gym,Underweight,2733
42,Female,183,94.2,HIIT,Overweight,1984
28,Male,150,89.8,Cycling,Obese,1383
49,Male,180.6,75.2,HIIT,Normal,2136
59,Female,165.1,53.4,HIIT,Normal,2097
37,Female,155.8,99.4,HIIT,Obese,1390
66,Male,163.6,59.5,Walking,Normal,2319
32,Male,179.6,61.9,Cycling,Normal,2350
46,Female,151.2,54.8,Walking,Normal,2035
52,Female,160.8,53.4,Gym,Normal,2337
21,Female,146.1,46.3,Walking,Normal,2173
23,Female,161.2,46.6,Running,Underweight,2781
62,Male,147.3,84.6,Running,Obese,1509
57,Female,160.2,78.1,Gym,Obese,1530
61,Female,149.4,58,Walking,Overweight,1672
33,Female,183.5,95.8,Yoga,Overweight,1854
58,Male,167.2,62.6,Yoga,Normal,2065
45,Male,165,53.7,Yoga,Normal,2231
54,Male,177,50.1,Gym,Underweight,2633
63,Female,183.4,48.6,Walking,Underweight,2565
43,Male,176.2,74.7,Running,Normal,2071
43,Female,154.2,66.2,Cycling,Overweight,1822
35,Male,182.3,54.4,Cycling,Underweight,2474
37,Female,177.2,60.6,HIIT,Normal,2042
24,Male,167.1,59.7,Walking,Normal,2258
24,Male,169.3,75.5,Walking,Overweight,1744
60,Female,152.8,97.4,Yoga,Obese,1666
67,Male,178,99.4,Cycling,Obese,1321
45,Female,146,82.7,Yoga,Obese,1607
24,Male,151.4,98.1,Walking,Obese,1506
57,Female,171.4,53,Yoga,Underweight,2680
60,Male,163.2,63.8,Yoga,Normal,2026
31,Female,157.1,98,HIIT,Obese,1618
35,Female,164.8,80.3,HIIT,Overweight,1670
18,Female,170.5,77.9,HIIT,Overweight,1690
50,Female,161.8,66.4,Running,Overweight,1990
40,Male,184.7,97.5,Yoga,Overweight,1824
18,Male,166.4,74.9,Running,Overweight,1877
36,Female,175.8,86.8,Walking,Overweight,1655
53,Male,163.4,59.2,HIIT,Normal,2044
68,Female,169,48.9,Gym,Underweight,2639
60,Male,176.7,92.6,Cycling,Overweight,1747
70,Female,178,72.7,Gym,Normal,2020
30,Female,151.8,56.2,Walking,Normal,2361
42,Female,182.1,58.9,HIIT,Underweight,2800
18,Male,165.7,63,Running,Normal,2144
38,Male,150,77.4,Walking,Obese,1477
46,Male,176.6,52.6,Walking,Underweight,2491
46,Male,182.9,53,Gym,Underweight,2427
69,Male,181.6,83.2,Walking,Overweight,1810
32,Male,159.8,73.2,Running,Overweight,1639
69,Female,153.5,86.4,Gym,Obese,1386
63,Female,177.3,72.2,Gym,Normal,2093
56,Male,161.7,57.2,HIIT,Normal,2042
21,Male,156,54.3,Walking,Normal,2274
68,Female,172.9,83.1,Gym,Overweight,1706
19,Female,184.2,88.7,Walking,Overweight,1663
49,Male,145.7,49.4,HIIT,Normal,2188
51,Male,153.4,49.7,Walking,Normal,2159
39,Female,175.4,57.7,Walking,Normal,2096
66,Male,178.8,49.2,Cycling,Underweight,2708
59,Male,146.8,47.4,Yoga,Normal,2385
33,Female,154.8,50.8,Walking,Normal,2217
62,Female,156.7,57,Walking,Normal,2292
38,Female,155,89.3,Yoga,Obese,1489
53,Female,166.7,92.8,Gym,Obese,1538
50,Female,162.9,93.7,Cycling,Obese,1573
28,Male,175.9,87.8,Cycling,Overweight,1782
44,Male,180.2,86.4,Yoga,Overweight,1907
59,Female,159.2,88.6,Yoga,Obese,1430
70,Female,179.7,71.7,Cycling,Normal,2128
48,Female,170.2,67.2,Walking,Normal,2075
45,Female,151.5,56.5,Walking,Normal,2021
44,Female,154.7,72.6,Gym,Obese,1382
52,Female,162.8,55.2,Gym,Normal,2392
34,Female,149,92.6,Yoga,Obese,1369
25,Male,151.1,59.9,Yoga,Overweight,1656
65,Male,162.1,69.5,Cycling,Overweight,1733
69,Female,150.1,53.9,Walking,Normal,2288
45,Male,161.2,76.5,Yoga,Overweight,1923
56,Female,162.2,64,Walking,Normal,2190
25,Male,179.2,56.8,Yoga,Underweight,2770
52,Female,166.8,93,Cycling,Obese,1463
42,Male,166.2,63.4,HIIT,Normal,2245
20,Female,168.7,57.2,Walking,Normal,2086
22,Female,174.1,64.2,Yoga,Normal,2016
50,Male,181.8,55.1,Yoga,Underweight,2740
59,Male,169.9,58,HIIT,Normal,2259
56,Male,170.8,83.8,Running,Overweight,1755
55,Female,152.6,63.6,Yoga,Overweight,1775
25,Female,156.1,61.2,Yoga,Overweight,1644
42,Female,184.3,86.1,Cycling,Overweight,1902
68,Female,180,80.8,Yoga,Normal,2105
31,Male,150.3,48.3,HIIT,Normal,2390
22,Male,166.2,83.4,Gym,Obese,1362
65,Male,147.2,96.7,Yoga,Obese,1613
45,Female,179.1,64.6,Cycling,Normal,2294
68,Male,158.7,63.3,Cycling,Overweight,1802
36,Male,165.6,59.9,Running,Normal,2128
67,Female,184,50.6,Gym,Underweight,2773
28,Male,155.3,71.9,Yoga,Overweight,1953
24,Female,167.7,87.5,Cycling,Obese,1522
66,Male,158.8,78.9,Gym,Obese,1587
23,Male,168.9,97.1,Yoga,Obese,1669
39,Male,156.6,45.6,Gym,Normal,2365
20,Male,165.6,84.3,HIIT,Obese,1642
52,Male,163.9,64.7,Walking,Normal,2198
50,Female,182.9,53.6,Cycling,Underweight,2604
18,Male,176.7,80.4,HIIT,Overweight,1744
45,Female,155.9,98.2,Gym,Obese,1340
36,Female,147.5,54.8,Gym,Overweight,1836
19,Male,169.4,82.3,Running,Overweight,1758
35,Male,172.6,96.9,Cycling,Obese,1501
37,Female,181.3,65.1,Yoga,Normal,2141
23,Female,159.7,56.9,Cycling,Normal,2101
70,Male,160.2,65.8,Gym,Overweight,1996
25,Male,172.1,73.8,Cycling,Normal,2167
30,Male,160.2,83.8,Yoga,Obese,1422
34,Male,184.7,79.9,HIIT,Normal,2187
20,Male,151.3,55.4,Yoga,Normal,2114
41,Female,155.5,77.5,Gym,Obese,1697
55,Male,181.8,47.3,Gym,Underweight,2724
39,Male,162.4,76.1,Cycling,Overweight,1871
42,Female,166.5,75.5,Running,Overweight,1654
48,Male,171.4,61.3,Running,Normal,2252
67,Male,177.1,66.2,Gym,Normal,2321
41,Male,179.1,72.4,Walking,Normal,2229
42,Male,184.9,98.9,Running,Overweight,1758
33,Male,161.3,71,Walking,Overweight,1782
48,Female,153.3,99.6,Running,Obese,1376
55,Male,153.9,62.5,HIIT,Overweight,1850
64,Female,154.5,49.3,Running,Normal,2002
70,Female,150.2,97.5,HIIT,Obese,1568
43,Male,179.1,61.8,Cycling,Normal,2274
18,Female,159.5,91.2,Running,Obese,1316
69,Male,174.5,91.3,HIIT,Overweight,1648
60,Female,177.3,46.6,Gym,Underweight,2703
57,Female,183.4,96.7,Yoga,Overweight,1867
46,Female,170.1,47.6,Gym,Underweight,2770
36,Male,184.3,89.4,Yoga,Overweight,1891
34,Male,155.2,90.9,Cycling,Obese,1385
68,Male,171.9,90.7,Walking,Obese,1555
47,Male,174.8,74.1,HIIT,Normal,2324
37,Male,146.7,98.7,Walking,Obese,1532
35,Male,151.5,61.4,Running,Overweight,1735
26,Male,160.4,55.7,Gym,Normal,2072
55,Female,152.6,46.7,Cycling,Normal,2119
59,Female,156.1,68.6,HIIT,Overweight,1803
31,Male,178.4,55.2,Running,Underweight,2609
41,Female,151.4,67.1,HIIT,Overweight,1757
26,Female,158.6,46.9,Gym,Normal,2387
43,Female,175,56.2,Gym,Underweight,2590
36,Female,158,65,Running,Overweight,1723
46,Male,162.1,89.9,Gym,Obese,1349
60,Female,168.1,89.2,Walking,Obese,1395
51,Female,174.9,92.7,HIIT,Obese,1601
57,Female,157.2,83.7,Cycling,Obese,1492
33,Female,154.1,95.5,Yoga,Obese,1436
68,Male,147.6,83.6,HIIT,Obese,1567
60,Male,170.5,77.3,Running,Overweight,1684
34,Female,167.6,72.2,Running,Overweight,1978
38,Male,184.7,68.1,Running,Normal,2339
22,Male,156.4,78.1,Walking,Obese,1382
28,Female,184.9,54.8,Gym,Underweight,2755
63,Male,162,45.6,Running,Underweight,2653
28,Female,151.7,66.9,Running,Overweight,1998
32,Male,174.3,84.6,Walking,Overweight,1795
31,Female,175.9,52.8,Cycling,Underweight,2644
35,Male,157.1,99.3,Walking,Obese,1504
53,Male,175,98.5,Cycling,Obese,1635
67,Female,156.2,52.6,Gym,Normal,2271
23,Male,163.1,51.4,Running,Normal,2103
23,Female,184.3,70.5,Cycling,Normal,2333
59,Female,156,59.2,Running,Normal,2234
20,Male,168,83.5,HIIT,Overweight,1682
33,Male,172.7,56.2,HIIT,Normal,2376
32,Male,156.3,99,HIIT,Obese,1574
20,Male,182.2,60.4,Walking,Underweight,2743
26,Male,150.8,95.9,Yoga,Obese,1343
28,Female,181.4,86.2,Walking,Overweight,1667
63,Male,171.5,79,Walking,Overweight,1618
61,Female,168.9,67.9,Walking,Normal,2009
60,Male,145.8,74.4,Running,Obese,1669
41,Female,151.1,79.2,Yoga,Obese,1390
54,Female,156.7,88.2,Yoga,Obese,1366
51,Female,174,97.8,Walking,Obese,1502
43,Male,165.2,82.4,Cycling,Obese,1399
49,Male,169.4,99.3,Yoga,Obese,1642
20,Male,181.5,58.9,HIIT,Underweight,2798
68,Female,169.5,53.2,Running,Normal,2082
62,Male,163.8,59.8,Gym,Normal,2352
34,Female,169.5,67.9,Gym,Normal,2029
69,Female,163.6,71.4,Yoga,Overweight,1808
32,Female,149.3,56.1,Walking,Overweight,1813
46,Male,158.5,87,Gym,Obese,1382
52,Male,151.7,51.9,Gym,Normal,2331
43,Male,169.8,67.4,Walking,Normal,2178
38,Female,150.6,81.2,HIIT,Obese,1326
49,Male,173.6,74.9,Yoga,Normal,2214
19,Male,154.9,64.5,Gym,Overweight,1931
40,Female,145.5,61.6,Yoga,Overweight,1670
31,Male,170.4,46.7,HIIT,Underweight,2410
68,Female,164.8,48.9,Yoga,Underweight,2555
18,Female,172,56.8,HIIT,Normal,2044
25,Female,161.5,46.7,Walking,Underweight,2451
69,Male,176.6,99,Gym,Obese,1587
52,Female,151.6,48.4,HIIT,Normal,2307
18,Female,175.8,85.2,Walking,Overweight,1617
55,Male,183.3,53.6,Yoga,Underweight,2453
52,Female,157.6,53.2,Yoga,Normal,2050
54,Female,180.5,88.5,Cycling,Overweight,1813
67,Male,179.7,96.9,HIIT,Overweight,1804
64,Female,170.6,59.4,Gym,Normal,2137
44,Female,152.2,62.8,Walking,Overweight,1963
51,Female,148,78.8,Running,Obese,1492
69,Male,181,91.2,Yoga,Overweight,1738
27,Female,168.6,56.3,Cycling,Normal,2131
25,Male,170.8,79.8,Running,Overweight,1781
66,Female,160.5,48.4,Cycling,Normal,2197
31,Female,183.1,94.1,Cycling,Overweight,1825
36,Female,182.1,54.2,Cycling,Underweight,2600
21,Male,158.9,60.5,Gym,Normal,2270
61,Female,178.2,75.6,HIIT,Normal,2214
39,Male,155.3,56.6,Running,Normal,2060
54,Female,147.5,69.9,Cycling,Obese,1468
65,Male,160.2,79.6,Running,Obese,1443
63,Female,169.5,81.2,Running,Overweight,1730
69,Male,174.5,88.1,Running,Overweight,1957
40,Male,159.9,72.2,Walking,Overweight,1903
40,Male,181.4,92.9,Cycling,Overweight,1949
61,Male,168.9,46,Gym,Underweight,2593
48,Female,183.5,82.3,Running,Normal,2115
56,Female,157,94.9,Yoga,Obese,1519
24,Male,180.7,66,Walking,Normal,2183
34,Male,151,83.4,HIIT,Obese,1497
19,Male,171.8,78.3,Walking,Overweight,1960
64,Male,167.3,57.8,Running,Normal,2060
65,Female,167.9,47,Gym,Underweight,2647
43,Male,172.3,93.6,Yoga,Obese,1441
27,Male,179.3,80.2,Walking,Normal,2105
28,Female,150.4,53,Running,Normal,2382
61,Male,155.6,70.5,HIIT,Overweight,1859
43,Male,173.4,80.5,Yoga,Overweight,1691
44,Female,169.2,93.5,Yoga,Obese,1692
47,Male,183.6,82.6,Walking,Normal,2287
39,Male,184.7,80.8,Running,Normal,2239
68,Male,172.2,61.4,Yoga,Normal,2140
46,Female,160.2,87.2,Walking,Obese,1325
55,Female,159.5,56.4,Gym,Normal,2251
41,Female,181.1,58.7,Yoga,Underweight,2786
60,Female,167.1,57.5,Gym,Normal,2382
69,Male,152.8,93.8,Walking,Obese,1594
40,Female,172.4,52.4,Running,Underweight,2404
35,Male,176,94.5,Gym,Obese,1540
62,Female,171.5,66,Cycling,Normal,2341
54,Female,156.2,71.6,Gym,Overweight,1648
62,Male,159.5,79.5,Yoga,Obese,1514
23,Female,155.3,83.2,Cycling,Obese,1384
21,Male,172.6,62.9,Yoga,Normal,2378
67,Male,183.2,73,Cycling,Normal,2305
35,Female,145.6,98.7,Gym,Obese,1597
68,Male,180.7,84.9,Walking,Overweight,1651
66,Male,145.2,72,Yoga,Obese,1672
48,Female,180.4,86.5,Gym,Overweight,1922
47,Male,163.1,47.1,HIIT,Underweight,2797
40,Male,148.6,77,Cycling,Obese,1423
45,Female,154.7,63.9,Walking,Overweight,1995
47,Male,158,74.8,Gym,Overweight,1955
22,Male,176.5,79.9,Running,Overweight,1840
68,Female,172.2,53,Gym,Underweight,2742
19,Female,172.2,47.5,HIIT,Underweight,2692
69,Female,157.9,70.5,Running,Overweight,1639
40,Male,173.1,80.6,Yoga,Overweight,1764
60,Female,179.4,59.2,Gym,Underweight,2566
25,Female,148.9,88.4,Running,Obese,1436
46,Female,175.8,97.6,Gym,Obese,1440
